Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count
2,18,2019,3.6,3,0,224833,4,3
1,1,2021,2.2,1,2,2578,5,4
1,29,2022,4.6,2,2,191468,5,2
8,7,2005,3.5,2,1,31448,3,3
7,16,2017,2.8,3,1,233511,3,4
7,10,2001,3.7,2,1,69261,3,1
2,19,2023,2.1,1,1,23698,4,4
6,26,2016,1.6,0,1,66854,2,2
1,1,2001,2.9,1,2,146906,4,2
4,6,2007,1.7,1,0,263647,3,3
4,6,2012,1.2,3,2,2523,5,2
6,26,2022,4.5,3,1,62867,2,3
8,7,2000,1.8,1,0,271405,4,4
9,27,2015,3.0,0,1,60169,4,1
3,15,2018,1.6,2,1,288854,3,1
3,13,2004,1.5,0,0,109854,3,3
1,0,2016,3.2,2,0,249206,5,2
1,1,2022,4.9,2,0,117711,4,2
0,3,2000,3.8,3,2,63543,5,1
1,0,2023,2.9,0,0,211902,2,4
5,28,2018,1.6,2,0,3022,5,2
6,24,2011,2.2,3,2,274304,3,5
4,6,2021,3.7,2,2,231634,3,5
3,15,2019,3.5,3,2,242192,4,2
4,4,2006,1.7,2,0,213893,2,1
2,18,2022,1.1,2,2,277974,4,2
0,22,2005,4.9,2,2,142060,2,2
1,1,2006,2.5,0,2,232088,3,3
7,10,2022,4.7,3,1,286738,2,3
3,13,2005,3.2,1,2,33266,2,2
9,17,2011,3.7,2,1,209279,5,2
9,27,2011,4.2,2,1,49206,5,5
4,4,2015,4.4,3,1,140190,2,1
1,1,2015,4.1,2,2,270372,5,2
2,19,2015,3.9,0,0,8531,4,2
8,9,2011,2.0,1,2,64628,2,2
9,17,2011,2.4,1,0,30202,4,2
7,5,2000,3.3,3,0,196445,5,4
5,28,2015,1.7,3,2,174677,5,5
0,3,2021,4.7,0,2,150713,2,4
2,12,2012,1.4,0,2,128584,3,5
8,7,2018,2.2,0,2,183658,5,5
5,28,2017,1.6,3,0,122439,3,2
2,19,2001,3.2,3,0,6708,3,3
9,27,2019,2.7,1,1,81786,2,2
1,29,2015,2.6,3,0,89764,2,3
7,16,2005,4.8,2,2,168485,2,5
4,8,2014,1.2,3,0,276121,4,3
5,11,2018,2.0,3,0,232527,2,3
5,28,2000,3.7,3,1,47029,4,2
9,27,2004,2.7,2,0,92418,4,4
7,10,2002,2.8,0,1,218885,5,1
6,24,2001,1.2,2,2,217685,5,3
1,1,2000,4.3,3,2,12675,3,4
3,13,2013,2.1,2,1,223480,5,5
4,8,2007,3.5,2,2,238600,2,3
3,15,2012,4.0,0,0,124372,3,3
5,11,2004,2.3,2,2,188996,2,1
0,3,2013,3.2,3,0,260047,4,4
2,18,2007,2.2,0,1,71850,3,2
7,16,2020,2.3,1,1,124582,5,3
6,24,2022,2.6,1,0,90981,4,4
7,10,2007,2.4,1,0,89733,3,1
4,4,2019,3.6,3,1,205452,3,3
3,14,2022,3.6,0,1,105768,2,1
3,13,2005,2.1,1,0,40020,5,2
3,15,2023,4.5,2,0,198309,3,1
3,15,2001,4.6,3,0,100403,3,4
1,0,2020,3.3,0,1,159932,5,2
5,11,2020,1.8,2,1,7887,2,2
7,10,2003,1.9,3,0,211135,5,1
3,15,2002,1.4,3,0,125698,4,3
4,4,2021,4.4,1,2,141878,2,5
7,5,2004,2.5,2,1,98962,3,4
6,20,2017,1.8,0,2,291061,2,5
0,22,2019,4.8,3,1,14821,2,2
6,26,2007,4.9,3,2,84273,2,5
4,4,2008,4.4,3,1,120374,2,1
3,13,2005,1.9,1,0,185499,3,2
8,7,2022,1.8,0,0,52377,2,1
9,17,2004,4.2,3,2,267130,3,1
1,0,2012,4.9,0,2,87773,5,5
2,12,2008,4.8,1,1,134214,2,2
6,24,2006,4.8,2,0,94656,2,4
6,20,2000,3.7,1,1,166776,2,2
1,29,2013,1.8,1,2,85004,5,3
2,12,2015,1.3,2,2,117006,3,5
5,25,2014,3.4,1,1,73979,2,4
1,1,2012,1.1,0,2,100340,4,2
3,14,2018,4.9,1,1,183575,4,2
7,16,2009,2.9,3,1,111900,2,5
5,28,2020,2.3,2,2,192030,4,1
3,15,2016,3.4,3,0,156410,4,2
8,9,2020,3.7,0,1,48207,5,5
4,4,2019,4.1,0,2,4751,3,5
7,10,2014,2.5,1,2,171683,3,2
0,2,2009,2.4,2,1,17928,4,2
4,8,2008,1.0,0,1,254204,3,4
1,0,2000,4.0,1,1,52735,2,1
4,4,2005,4.1,1,1,97179,5,5
4,6,2005,5.0,0,1,192853,5,1
7,5,2013,3.6,2,2,5454,2,3
1,1,2021,3.1,0,1,18032,5,2
0,22,2007,3.2,3,1,53874,5,4
2,18,2020,2.1,3,1,285243,5,5
1,1,2013,2.8,3,0,96744,4,2
5,25,2015,2.5,3,2,209042,4,3
5,11,2012,1.0,0,1,207163,3,4
4,6,2020,3.3,0,1,32374,5,3
7,16,2005,3.5,2,1,254719,4,4
4,6,2000,1.3,3,2,153775,3,2
8,23,2000,4.6,2,2,41814,2,2
8,23,2005,1.2,3,1,35966,5,1
3,15,2009,2.1,3,0,122067,4,4
5,11,2019,1.9,1,0,44978,4,4
1,29,2021,2.7,0,2,181615,5,1
8,23,2020,3.8,2,2,229479,5,3
9,27,2019,1.0,2,2,85468,4,5
1,0,2013,1.4,1,2,75066,4,5
6,24,2019,2.4,3,1,294864,4,2
2,19,2015,4.3,3,2,190674,4,1
5,25,2022,3.0,1,0,52689,2,1
3,15,2015,3.8,3,2,173937,4,4
1,1,2004,2.4,0,1,222937,5,1
5,11,2009,2.4,2,1,156159,5,3
2,19,2002,1.7,1,1,214459,5,1
0,3,2007,4.8,1,1,62057,4,3
9,21,2011,1.4,2,2,224435,5,3
2,18,2005,3.9,1,2,39271,2,4
4,4,2001,4.0,0,1,8958,5,1
9,27,2014,4.4,2,2,200804,3,2
6,20,2023,1.6,3,2,189334,3,2
8,9,2014,4.1,3,0,17100,5,5
1,0,2019,1.6,2,1,297914,3,3
6,24,2013,2.1,1,0,61878,5,4
0,2,2020,2.3,2,0,199111,2,5
8,7,2012,3.3,3,1,161823,5,2
7,10,2013,1.8,1,2,118037,2,3
1,1,2014,2.1,2,2,242002,3,4
6,20,2017,2.5,0,2,108743,2,2
2,19,2012,2.0,2,0,5356,2,3
7,16,2019,3.5,3,2,253742,3,1
4,4,2008,3.6,2,0,264803,5,1
1,1,2021,4.1,0,2,68393,4,4
9,21,2007,2.1,3,1,257622,5,2
4,4,2011,3.3,0,0,281236,2,2
4,8,2011,2.4,3,0,157980,5,5
7,16,2011,4.9,0,0,176321,5,2
9,17,2021,4.0,0,0,32991,5,3
3,15,2001,1.2,3,2,219120,3,4
2,18,2010,2.5,1,2,270465,3,4
4,6,2000,1.1,0,2,71954,4,3
1,29,2003,4.1,0,0,49421,2,5
3,15,2007,1.5,0,0,88661,4,3
5,25,2000,2.8,2,2,214526,2,2
5,11,2010,3.4,1,1,19253,3,3
1,29,2003,4.1,1,1,195476,3,3
1,0,2011,3.4,0,1,204328,5,2
4,4,2018,4.6,3,1,121295,5,4
4,4,2017,3.0,0,1,179267,4,2
1,29,2021,1.7,3,2,48231,5,2
5,11,2000,1.5,3,0,17989,3,4
0,3,2005,3.6,3,2,241546,4,2
2,12,2013,2.8,3,1,63430,4,5
1,29,2001,5.0,2,2,151771,3,2
2,18,2006,1.2,0,1,148497,3,1
1,0,2020,3.4,0,0,82991,2,5
7,16,2007,1.1,2,2,254560,4,2
6,20,2011,1.6,0,0,186782,5,4
5,25,2005,4.7,2,1,153813,3,4
8,23,2019,4.8,0,1,235390,5,2
9,27,2017,3.3,1,0,201512,4,3
0,22,2000,2.1,2,2,6916,3,3
1,1,2011,2.9,1,0,270773,5,5
7,5,2005,2.7,1,1,221258,5,2
6,20,2003,3.7,0,0,234455,3,2
2,18,2005,5.0,2,1,278430,4,3
7,5,2001,1.4,2,1,252576,5,1
0,3,2017,4.3,0,1,236982,5,5
3,13,2021,4.9,3,1,189212,2,3
0,22,2018,4.7,1,0,198938,5,3
5,28,2000,2.7,3,0,38496,2,3
8,7,2019,4.5,1,1,281108,5,4
6,24,2021,3.3,1,0,190197,3,1
7,16,2006,2.2,3,0,231035,3,4
7,16,2014,2.7,0,1,63098,3,2
8,23,2017,4.1,2,2,251465,5,3
4,8,2001,4.0,2,0,1383,4,4
5,28,2008,1.5,2,1,67624,3,5
6,24,2008,1.5,1,0,5129,5,3
4,6,2012,1.5,3,0,203805,2,1
1,0,2010,3.0,3,0,86664,5,1
8,23,2013,3.5,2,2,288094,5,5
7,16,2022,4.5,0,0,19165,2,5
3,14,2004,4.1,2,0,162517,4,4
2,18,2013,1.9,2,2,6384,4,1
0,22,2012,1.1,0,1,229045,3,4
0,22,2018,3.4,1,0,214385,2,1
9,27,2018,4.6,3,0,203455,3,3
0,3,2005,3.1,2,0,43525,4,5
9,21,2017,3.9,2,1,120595,2,5
6,24,2004,2.9,3,0,141489,4,5
6,26,2010,4.8,1,2,283821,3,5
5,11,2010,1.4,2,0,175448,4,3
2,18,2009,4.6,0,2,58162,3,5
0,2,2019,4.1,2,2,100885,3,5
2,18,2022,3.5,2,0,46403,5,1
7,10,2004,2.3,1,0,235443,5,2
9,17,2006,2.3,3,0,163052,3,4
1,29,2010,2.0,2,2,174164,3,5
4,4,2005,4.4,3,1,107963,4,4
2,19,2021,2.7,0,2,72300,3,4
8,7,2019,3.5,2,1,160589,2,5
4,4,2003,2.2,2,0,132362,4,1
3,14,2017,2.2,2,1,277363,2,4
1,29,2008,4.4,3,2,243542,3,3
1,1,2018,3.9,3,1,1066,4,5
7,16,2015,2.8,1,0,153011,3,2
0,3,2003,1.4,1,2,75766,4,5
8,7,2000,3.8,1,2,83933,3,4
1,0,2008,3.1,3,2,114651,5,2
9,27,2018,3.4,3,1,152401,3,2
6,26,2014,4.7,1,1,146386,3,2
1,0,2002,1.1,2,2,143151,2,4
9,27,2023,1.0,3,0,108139,4,2
0,2,2010,4.3,3,2,258241,3,5
4,4,2003,2.2,1,1,278555,2,3
8,9,2023,1.6,2,0,189772,2,1
9,21,2005,3.1,1,2,89202,4,5
4,4,2014,4.4,0,0,200652,4,2
6,20,2011,3.8,3,1,86371,5,3
8,9,2001,3.8,2,1,13886,2,4
0,3,2012,4.6,2,2,240475,2,4
2,18,2021,2.9,0,1,272066,4,3
0,2,2006,1.4,0,1,187887,3,2
3,15,2019,2.0,3,1,50277,2,3
8,7,2003,3.6,1,0,228376,5,1
9,21,2021,3.3,2,0,172923,2,2
5,28,2004,2.0,2,1,289394,2,1
6,26,2011,3.7,3,0,118052,3,1
8,7,2014,1.0,3,1,177766,3,2
9,27,2012,1.9,2,1,75263,3,1
4,4,2021,3.5,0,2,192966,5,3
0,22,2019,1.5,2,0,299007,2,2
5,25,2011,1.5,0,2,233134,4,1
3,13,2017,1.5,2,1,185616,2,1
6,24,2018,1.0,2,2,80532,5,1
5,28,2012,3.2,2,2,143095,3,2
3,13,2012,2.1,1,0,162395,3,4
4,6,2014,1.7,1,0,75940,4,1
1,29,2000,2.8,3,0,65733,2,5
6,20,2014,3.2,2,2,61057,4,5
9,21,2021,3.8,0,1,248446,3,3
2,19,2004,4.9,0,1,242712,5,4
4,6,2015,2.4,2,1,235714,2,4
2,19,2023,4.4,0,1,192605,5,2
8,23,2006,2.0,0,1,183402,3,3
2,19,2002,3.8,2,2,273573,2,3
6,26,2016,4.1,2,2,295251,4,3
5,28,2017,3.7,3,0,93324,4,3
4,4,2017,1.3,0,2,207159,4,3
8,7,2011,1.9,3,2,4408,5,4
3,13,2000,1.8,2,1,222734,3,4
0,2,2013,3.7,3,1,18182,3,3
9,27,2019,4.9,3,1,227405,2,5
5,25,2018,4.4,1,2,202720,5,3
1,29,2012,3.0,1,2,162880,3,1
9,21,2019,4.6,3,1,29373,2,4
3,15,2018,3.9,3,1,215744,5,3
4,6,2016,4.4,3,0,7588,4,5
8,9,2018,2.8,3,2,270092,2,3
7,16,2014,4.9,1,1,12671,2,5
9,17,2007,5.0,1,2,1396,2,3
1,0,2000,4.2,1,0,200754,4,3
9,27,2019,2.5,2,1,180369,4,5
4,6,2014,2.0,2,2,37299,4,1
2,12,2018,2.1,0,1,291296,4,1
4,6,2023,3.0,0,1,136599,5,5
2,12,2013,2.9,2,0,226998,2,1
2,12,2010,2.3,0,0,220489,4,1
2,18,2017,3.0,1,0,20308,3,4
0,2,2013,2.6,1,2,89258,5,4
3,14,2004,1.7,1,0,183828,5,1
4,4,2011,2.3,0,2,113764,5,2
6,24,2014,4.4,0,2,90279,3,5
9,17,2014,3.0,3,0,93821,2,3
2,19,2006,3.4,2,1,5097,2,3
5,28,2018,2.5,0,1,241825,4,4
8,23,2014,2.4,2,0,131822,2,1
3,13,2014,4.7,0,1,93518,3,4
6,20,2022,2.6,0,0,157417,3,4
7,16,2006,2.9,0,0,90075,4,4
3,15,2006,4.4,2,0,76550,5,1
5,25,2012,2.1,3,0,107128,4,1
6,24,2004,3.3,0,0,255971,4,1
3,13,2010,1.9,2,2,240502,4,1
4,6,2016,2.6,2,1,52223,2,4
9,17,2015,1.5,1,2,38376,2,1
8,7,2001,1.4,1,2,144406,3,5
8,7,2018,4.6,1,1,224912,3,4
5,28,2003,4.9,3,0,13622,4,4
1,1,2009,1.7,0,1,59558,4,2
3,13,2005,4.8,0,2,135967,4,2
2,18,2022,4.9,3,0,102089,5,5
2,19,2002,3.2,2,2,194326,2,3
9,27,2011,4.1,3,2,40188,4,2
8,23,2013,1.6,0,0,127245,3,2
2,19,2017,5.0,1,0,147404,3,1
6,20,2009,3.0,0,2,230536,5,1
1,1,2016,2.9,1,1,149491,3,5
4,4,2020,3.7,2,2,193168,4,4
7,10,2019,4.9,0,0,81641,2,1
7,5,2008,4.3,0,0,155522,4,5
4,4,2019,3.3,1,1,92502,2,2
5,28,2012,4.1,2,0,26324,4,2
7,10,2014,2.8,2,0,262760,5,2
7,5,2002,1.8,1,2,236758,5,5
9,27,2008,4.4,2,2,168316,4,3
6,20,2000,4.9,3,1,162622,5,2
8,7,2008,2.6,0,2,211463,5,1
0,2,2007,3.3,3,1,284333,3,4
6,20,2004,3.9,1,1,250312,4,3
4,4,2007,2.9,0,2,230715,5,1
4,8,2001,1.2,0,2,265854,5,3
9,21,2019,1.3,3,1,105616,4,1
3,15,2017,4.4,2,2,216228,5,3
6,26,2023,1.4,1,2,244698,3,4
9,17,2022,1.4,0,2,140758,3,1
4,4,2001,4.5,3,1,200929,3,3
3,13,2012,4.3,3,0,64520,3,5
9,17,2011,4.9,3,1,263857,4,1
6,20,2023,2.3,0,1,30624,4,5
6,20,2021,1.6,2,0,221369,2,2
4,4,2015,1.5,2,1,273037,3,1
8,9,2015,3.2,0,2,238045,4,5
5,11,2023,4.6,3,1,84915,2,1
9,17,2014,4.2,1,2,288436,2,1
8,23,2001,4.2,1,1,197760,4,4
0,3,2019,4.3,2,1,241473,3,2
8,9,2013,3.2,0,2,156713,3,2
1,29,2002,3.1,3,1,244188,5,2
6,24,2004,3.6,1,0,249866,3,5
0,3,2016,3.1,2,0,171454,3,3
1,29,2023,4.2,2,0,182399,4,1
5,25,2021,4.7,3,1,70010,3,2
6,26,2008,3.3,2,2,64813,3,1
5,25,2018,3.5,1,1,233614,4,2
1,0,2015,3.8,1,2,82067,5,2
3,15,2017,4.1,0,0,48301,4,3
1,0,2018,2.6,3,1,33654,4,3
5,28,2008,2.9,3,0,67698,4,2
6,26,2019,1.3,0,2,26192,5,1
6,20,2020,2.2,0,2,156554,5,5
7,16,2010,3.0,1,0,109329,4,3
9,21,2020,1.8,1,0,173956,2,2
2,12,2014,1.8,3,1,132811,4,3
9,21,2007,3.8,3,1,231294,3,5
6,20,2018,4.3,2,0,68045,4,3
5,25,2021,1.6,3,1,230436,4,1
4,8,2023,4.6,0,1,72025,5,2
5,11,2005,1.8,0,0,98755,4,3
0,2,2023,3.2,3,2,163039,3,3
2,19,2016,3.3,1,1,261869,2,1
1,29,2013,1.9,0,2,137384,5,2
6,24,2010,3.9,3,0,194658,4,4
1,1,2021,2.9,0,0,197176,2,3
4,8,2012,4.8,2,2,141658,4,1
7,5,2020,1.2,3,1,100045,5,5
2,18,2004,2.4,0,2,176865,5,5
1,0,2019,2.2,3,0,102893,4,5
1,1,2002,2.4,2,0,172380,2,1
8,7,2017,3.8,0,0,52136,4,1
7,16,2020,3.4,0,1,18840,4,3
4,4,2001,1.5,1,2,216132,4,3
5,25,2006,2.2,2,2,26137,4,2
6,24,2019,4.8,0,1,234831,2,5
3,13,2000,1.5,3,0,23346,3,4
3,14,2005,1.5,1,0,44555,5,5
1,0,2014,3.4,0,2,263998,5,1
9,27,2015,1.9,2,1,163910,5,5
9,21,2015,4.7,0,1,220366,5,1
0,22,2005,3.5,0,2,233833,3,1
7,16,2019,2.6,1,2,21179,4,4
7,16,2021,2.8,3,1,6940,4,1
5,25,2012,1.8,1,1,268663,3,5
6,20,2000,4.9,2,1,3346,3,3
8,9,2008,3.7,2,2,176021,3,2
1,29,2011,3.3,2,2,59350,5,1
2,18,2011,3.8,1,2,56331,2,5
5,28,2011,1.2,1,2,216797,5,2
9,21,2016,4.8,1,0,36943,5,1
6,20,2002,4.5,0,1,261006,3,5
5,28,2007,4.2,0,2,172370,4,3
1,29,2017,2.7,3,0,145980,4,1
5,28,2019,1.1,1,2,105555,3,3
4,6,2017,4.9,2,0,295085,4,4
9,21,2014,4.5,2,2,174030,4,3
9,27,2017,4.4,0,1,231171,2,5
1,1,2007,3.1,1,0,197883,3,2
5,11,2006,3.4,2,0,35668,4,4
6,26,2013,4.1,2,1,66636,4,2
6,20,2020,2.6,3,0,186639,4,5
3,15,2015,1.9,1,1,50573,4,5
1,29,2001,1.7,1,0,167431,4,3
2,18,2002,2.2,0,0,63902,4,5
5,25,2021,1.4,0,1,96572,5,2
5,11,2018,4.2,1,1,86529,3,5
8,7,2018,4.4,0,1,114684,5,1
2,12,2019,2.4,1,0,245509,2,3
0,2,2011,2.7,3,1,65650,4,3
1,1,2009,4.2,2,0,56873,2,3
4,4,2017,3.9,1,2,159408,5,5
7,16,2018,4.4,2,1,9421,5,2
6,24,2003,1.8,3,1,80057,5,2
8,23,2013,1.7,3,2,142741,2,3
5,11,2015,2.9,3,2,109966,2,5
5,11,2011,3.4,2,0,32634,3,4
5,28,2008,1.6,0,0,44985,4,5
1,0,2007,2.9,1,0,16101,3,1
6,24,2015,3.7,0,2,181782,5,5
6,26,2012,3.1,0,0,15738,5,4
1,1,2005,1.3,1,2,274058,4,3
2,12,2020,2.9,3,0,22360,2,5
7,5,2007,4.9,0,0,292765,2,3
3,14,2022,2.1,0,1,120489,2,1
3,14,2009,3.1,1,2,1195,3,3
5,25,2003,2.6,0,2,247388,2,2
3,13,2020,3.1,2,0,212514,2,3
3,14,2021,4.3,2,2,201170,3,5
1,1,2020,2.3,0,1,297675,4,5
3,14,2014,1.6,3,1,238558,5,3
2,19,2006,3.5,3,0,105491,5,1
9,21,2019,1.0,1,1,46740,2,1
4,8,2004,3.0,0,2,28122,5,4
5,25,2016,4.8,1,1,279973,4,2
5,11,2011,3.6,2,1,179474,2,1
4,6,2001,3.8,0,1,220246,3,3
9,27,2017,2.4,1,0,37270,2,4
8,7,2011,1.5,2,0,283190,3,5
0,3,2022,2.7,1,1,33563,3,5
9,17,2011,1.4,3,2,207987,3,1
1,0,2010,3.3,1,1,561,5,4
4,4,2022,1.4,3,1,29660,5,2
4,4,2012,4.4,1,0,192668,4,2
8,7,2008,1.3,3,0,188097,2,2
9,27,2009,3.1,2,1,86334,5,5
1,0,2013,3.3,3,0,258231,4,2
2,18,2005,1.3,2,2,259845,4,1
7,10,2015,3.4,3,1,86477,3,1
0,2,2006,2.5,0,2,269369,5,1
0,2,2021,3.1,2,0,7341,5,4
8,9,2006,4.4,2,2,169351,2,2
5,28,2005,3.6,3,2,157073,2,1
1,29,2000,1.1,2,0,141537,3,2
7,10,2021,4.4,2,1,231708,4,2
1,29,2015,4.3,1,2,64681,4,4
1,29,2003,2.1,1,0,159098,4,4
5,11,2006,4.0,1,0,294825,2,2
6,20,2006,1.2,2,2,273953,4,4
8,9,2014,2.7,3,0,221240,3,3
4,4,2015,2.9,1,1,20951,5,1
3,15,2017,1.2,3,2,195613,3,5
2,18,2009,1.9,1,1,273001,3,2
4,4,2018,1.6,2,0,16937,3,3
3,15,2017,3.3,3,1,202707,3,3
9,27,2002,4.9,1,1,18683,3,2
0,3,2008,4.8,1,0,280697,5,5
4,6,2002,4.2,0,2,56697,3,4
4,4,2003,2.0,2,1,204551,5,1
6,26,2018,1.6,1,1,251666,5,4
8,9,2022,4.8,0,0,7292,4,3
7,16,2008,1.3,0,0,188548,2,4
6,24,2018,2.8,1,2,127103,2,3
1,29,2022,1.1,1,0,81742,5,5
4,8,2002,1.3,1,2,268071,3,1
3,13,2000,3.7,3,0,247523,2,2
4,8,2000,4.0,3,1,67746,2,2
9,27,2022,4.4,2,1,97612,4,4
5,28,2005,4.0,2,0,172141,2,3
0,2,2019,2.6,3,2,49817,5,2
3,15,2004,3.9,1,1,173016,3,3
3,15,2008,3.2,1,0,254263,4,5
3,14,2004,2.9,0,2,202771,5,4
8,23,2019,2.8,3,2,142254,3,4
5,11,2005,4.3,1,2,130852,4,4
8,7,2007,1.6,0,1,67080,3,2
3,14,2010,4.9,1,0,156099,2,1
4,6,2009,3.1,1,0,129153,5,4
2,19,2009,4.6,0,0,85164,5,5
0,2,2008,2.2,1,2,213836,5,1
1,1,2020,4.1,2,0,65158,3,1
0,22,2008,1.7,2,1,297600,4,5
6,20,2012,2.4,0,2,200323,2,1
6,26,2020,3.0,2,0,98160,2,5
5,28,2021,4.2,0,2,215585,5,3
4,4,2021,1.9,2,2,24244,4,4
7,10,2021,2.2,1,0,34151,4,4
1,0,2017,3.5,1,0,205604,2,2
7,10,2005,1.6,2,2,47361,5,4
4,4,2005,2.0,0,2,282072,3,5
2,12,2011,4.3,2,2,59482,5,4
0,22,2016,1.2,1,0,161942,5,5
5,25,2017,1.3,2,0,152123,5,5
4,4,2019,4.5,1,1,93409,2,1
7,5,2008,3.8,3,0,77521,2,1
2,12,2004,2.5,0,1,249318,3,5
0,3,2007,2.8,1,1,14764,5,4
9,27,2006,1.1,3,2,149277,5,2
8,23,2020,2.6,3,0,148675,2,2
3,15,2015,2.6,0,1,286662,3,1
6,24,2018,1.2,3,2,4980,5,5
2,19,2010,4.3,2,1,135842,5,5
1,1,2023,3.5,3,0,282240,5,1
2,12,2005,3.3,1,1,293774,3,2
8,23,2010,1.6,1,0,24051,5,1
2,12,2007,4.9,0,0,247098,5,5
0,2,2021,3.5,2,0,259125,2,3
3,14,2010,4.3,3,2,263113,2,4
6,24,2015,4.7,0,2,107916,4,2
3,14,2011,4.5,3,0,280977,4,1
4,8,2003,3.3,0,0,150771,3,1
1,29,2000,2.0,0,1,158419,3,5
9,27,2003,3.2,1,2,73151,4,4
8,23,2014,4.3,0,2,34617,2,4
9,21,2018,1.4,2,0,253482,4,1
0,3,2009,4.1,1,0,46613,5,5
0,2,2008,3.9,3,1,56022,4,4
5,11,2012,2.2,0,2,152845,2,4
4,6,2010,4.4,2,0,209455,3,5
4,4,2023,2.6,3,0,62826,4,1
9,21,2014,1.5,3,1,1470,2,2
5,28,2009,4.4,3,0,4041,2,3
1,0,2014,2.7,1,0,130418,2,5
5,28,2023,1.3,2,2,85036,3,4
6,26,2018,2.8,3,2,282682,5,5
3,14,2006,3.4,1,2,274521,3,4
2,12,2012,2.3,1,2,195479,2,4
4,6,2006,1.4,1,2,219244,4,5
0,3,2008,4.8,2,2,139375,4,5
4,6,2012,1.3,1,1,11556,2,3
3,15,2014,1.8,2,2,118510,4,5
4,6,2022,2.3,3,1,196407,5,5
5,25,2008,1.2,1,0,179164,3,4
4,4,2015,4.6,0,2,90142,2,1
5,25,2000,1.6,1,0,161695,4,1
0,22,2005,2.9,2,2,245873,5,5
0,2,2015,2.4,0,0,295350,4,2
1,1,2021,3.6,3,1,171034,5,1
0,2,2003,3.8,1,2,250702,5,1
2,12,2018,2.0,1,2,291807,4,3
2,19,2018,4.6,1,0,257247,5,3
5,11,2014,2.9,1,0,132962,5,1
8,7,2004,3.6,3,1,64005,2,4
6,20,2022,1.7,3,2,95607,4,1
9,27,2017,1.1,2,1,247064,5,1
1,1,2001,4.8,1,2,294363,5,5
0,22,2000,4.8,0,0,189164,4,2
8,23,2022,5.0,0,1,102680,4,5
7,5,2008,2.2,0,2,77294,2,1
0,22,2018,4.9,0,1,267327,5,3
5,28,2002,2.4,2,1,206535,3,2
8,9,2005,1.1,3,1,208422,3,4
2,19,2001,4.7,0,1,122928,3,2
0,2,2023,5.0,2,0,12234,5,5
0,3,2003,4.2,2,2,57423,5,1
3,13,2023,4.8,0,0,173090,3,3
6,20,2023,3.6,0,0,50457,2,4
7,16,2015,4.7,2,0,81669,5,4
5,25,2012,2.2,2,1,262490,5,2
6,20,2020,3.2,1,1,88070,3,5
1,1,2018,3.4,0,1,242283,3,1
4,6,2012,2.5,0,1,180036,5,4
8,23,2018,4.9,0,2,89605,5,5
7,10,2010,2.7,0,2,147775,3,1
0,3,2020,2.2,1,0,199392,4,2
7,10,2004,2.7,3,2,208100,5,5
3,13,2006,1.9,2,2,270910,3,1
5,11,2016,3.5,1,2,249659,3,3
5,25,2001,3.3,0,0,19717,5,2
6,20,2015,3.7,0,1,204422,3,3
6,20,2013,4.2,0,2,166953,5,5
0,2,2008,1.2,0,2,108783,3,3
4,8,2011,4.0,2,0,136864,3,1
3,13,2021,1.7,0,1,250370,3,4
7,10,2014,4.2,3,0,215666,2,3
9,27,2010,1.2,3,0,62936,2,1
8,23,2005,4.0,3,2,21571,4,4
0,2,2003,3.4,2,2,266526,4,3
5,28,2021,3.0,1,2,132255,5,5
0,22,2014,2.5,0,1,222808,4,1
7,16,2012,1.6,0,2,287727,4,4
1,0,2005,3.5,3,0,126275,3,2
9,21,2015,3.6,3,0,135336,4,1
9,17,2002,1.1,0,0,212399,2,5
7,16,2008,1.4,3,2,62819,4,2
2,18,2022,1.8,3,0,146938,4,5
3,13,2019,2.2,0,0,262822,3,1
7,16,2002,3.1,3,1,233620,4,5
2,19,2014,4.6,3,2,136120,2,1
7,5,2016,1.1,2,2,62254,5,5
0,3,2003,3.4,2,1,134339,2,5
2,19,2004,4.8,2,0,184289,4,1
4,8,2022,1.2,3,2,118189,5,2
5,25,2009,2.8,1,0,155905,2,1
3,15,2010,2.4,2,0,126169,2,5
0,3,2020,1.8,2,2,207306,4,5
4,8,2016,4.4,2,2,42823,2,2
2,19,2023,2.8,1,1,186725,3,2
4,6,2008,4.0,1,1,237702,5,5
7,16,2018,1.8,3,1,144254,3,3
1,29,2007,1.6,1,0,150105,3,3
5,11,2022,3.3,3,1,8157,3,5
4,4,2005,3.8,2,0,116127,4,2
5,11,2000,3.6,1,0,57404,4,1
5,25,2002,3.0,0,2,122439,2,2
0,3,2021,4.6,3,0,118860,3,2
7,10,2018,3.4,1,0,225654,3,2
7,5,2006,2.7,0,1,282078,3,2
2,12,2007,4.4,3,2,93305,2,2
1,29,2020,1.2,3,1,41240,2,2
7,5,2007,2.6,2,1,251628,4,1
7,10,2002,4.5,0,2,145363,5,2
9,21,2011,3.4,1,1,156121,4,3
9,27,2005,1.1,2,2,95418,4,5
9,21,2023,3.1,0,1,241457,4,5
5,11,2006,4.5,0,1,292614,4,2
1,0,2001,4.7,0,2,107974,3,3
6,24,2000,1.6,0,0,54032,3,1
1,1,2017,3.4,1,2,164190,2,2
6,20,2010,3.0,3,0,293509,4,4
6,20,2005,2.1,0,2,153712,5,2
0,3,2004,2.8,1,0,138076,2,4
2,18,2014,1.6,2,2,22850,4,1
9,21,2018,1.0,2,2,99828,3,5
